Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,28.989999771118164,29.8700008392334,28.809999465942383,29.280000686645508,27.743709564208984,315811
2020-01-03,28.959999084472656,28.959999084472656,28.350000381469727,28.59000015258789,27.08991241455078,231057
2020-01-06,28.1200008392334,28.190000534057617,27.780000686645508,28.1200008392334,26.644573211669922,284491
2020-01-07,28.200000762939453,28.770000457763672,28.200000762939453,28.530000686645508,27.03306007385254,234047
2020-01-08,28.209999084472656,28.75,28.200000762939453,28.59000015258789,27.08991241455078,196433
2020-01-09,29.0,29.049999237060547,28.389999389648438,28.389999389648438,26.900405883789062,293488
2020-01-10,28.3799991607666,28.3799991607666,27.610000610351562,27.850000381469727,26.38873863220215,227500
2020-01-13,27.850000381469727,28.239999771118164,27.510000228881836,28.239999771118164,26.758275985717773,168408
2020-01-14,28.209999084472656,28.43000030517578,27.989999771118164,28.149999618530273,26.67300033569336,212590
2020-01-15,28.25,28.329999923706055,27.489999771118164,27.670000076293945,26.218185424804688,272636
2020-01-16,27.700000762939453,27.829999923706055,27.219999313354492,27.219999313354492,25.791793823242188,217629
2020-01-17,27.729999542236328,27.850000381469727,27.209999084472656,27.309999465942383,25.877071380615234,283534
2020-01-20,27.719999313354492,28.15999984741211,27.280000686645508,27.65999984741211,26.208707809448242,255134
2020-01-21,27.299999237060547,27.579999923706055,27.079999923706055,27.239999771118164,25.810745239257812,127761
2020-01-22,27.530000686645508,27.530000686645508,26.6200008392334,26.829999923706055,25.422258377075195,187132
2020-01-23,26.3799991607666,26.770000457763672,26.059999465942383,26.459999084472656,25.071670532226562,298312
2020-01-24,26.610000610351562,27.06999969482422,26.479999542236328,26.780000686645508,25.374881744384766,197506
2020-01-27,26.06999969482422,26.420000076293945,25.760000228881836,26.190000534057617,24.815837860107422,207199
2020-01-28,26.270000457763672,26.8799991607666,26.06999969482422,26.8799991607666,25.469633102416992,261565
2020-01-29,26.899999618530273,26.979999542236328,26.600000381469727,26.809999465942383,25.40330696105957,241274
2020-01-30,26.139999389648438,26.559999465942383,25.809999465942383,26.399999618530273,25.01481819152832,268620
2020-01-31,26.600000381469727,26.600000381469727,25.829999923706055,25.950000762939453,24.588430404663086,184395
2020-02-03,26.0,26.18000030517578,25.739999771118164,26.049999237060547,24.683181762695312,270766
2020-02-04,26.3700008392334,27.299999237060547,26.350000381469727,27.0,25.583337783813477,505514
2020-02-05,27.34000015258789,30.170000076293945,27.34000015258789,29.43000030517578,27.885839462280273,1031815
2020-02-06,29.5,31.149999618530273,29.5,31.149999618530273,29.515592575073242,876474
2020-02-07,31.100000381469727,31.459999084472656,30.760000228881836,31.420000076293945,29.771425247192383,415285
