Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,9.9399995803833,10.199999809265137,9.800000190734863,9.920000076293945,9.473441123962402,22686
2020-01-03,10.0,10.050000190734863,9.899999618530273,9.899999618530273,9.454340934753418,2385
2020-01-06,9.899999618530273,9.899999618530273,9.680000305175781,9.899999618530273,9.454340934753418,6619
2020-01-07,9.760000228881836,9.880000114440918,9.739999771118164,9.800000190734863,9.358842849731445,6124
2020-01-08,9.800000190734863,9.880000114440918,9.5,9.5,9.072347640991211,31089
2020-01-09,9.5,9.579999923706055,9.420000076293945,9.420000076293945,8.995948791503906,19741
2020-01-10,9.5,9.5,9.220000267028809,9.260000228881836,8.843152046203613,33044
2020-01-13,9.140000343322754,9.140000343322754,8.5,8.5,8.117363929748535,265914
2020-01-14,8.680000305175781,8.699999809265137,8.5,8.5,8.117363929748535,110874
2020-01-15,8.5600004196167,8.579999923706055,8.399999618530273,8.5,8.117363929748535,19278
2020-01-16,8.520000457763672,9.0,8.520000457763672,8.9399995803833,8.537555694580078,50739
2020-01-17,8.960000038146973,9.15999984741211,8.899999618530273,9.140000343322754,8.728553771972656,35016
2020-01-20,9.119999885559082,9.34000015258789,9.119999885559082,9.300000190734863,8.88135051727295,43858
2020-01-21,9.359999656677246,9.359999656677246,9.15999984741211,9.260000228881836,8.843152046203613,12016
2020-01-22,9.239999771118164,9.239999771118164,9.119999885559082,9.119999885559082,8.709453582763672,13701
2020-01-23,9.119999885559082,9.119999885559082,9.0,9.0600004196167,8.652154922485352,12529
2020-01-24,9.079999923706055,9.199999809265137,9.039999961853027,9.119999885559082,8.709453582763672,11496
2020-01-27,9.100000381469727,9.100000381469727,9.0,9.0,8.594855308532715,17972
2020-01-28,8.979999542236328,9.119999885559082,8.960000038146973,9.119999885559082,8.709453582763672,10025
2020-01-29,9.119999885559082,9.15999984741211,9.0,9.100000381469727,8.690354347229004,2764
2020-01-30,9.100000381469727,9.100000381469727,9.0,9.0600004196167,8.652154922485352,4269
2020-01-31,9.0600004196167,9.180000305175781,9.0,9.119999885559082,8.709453582763672,7772
2020-02-03,9.0,9.15999984741211,9.0,9.020000457763672,8.6139554977417,2334
2020-02-04,9.020000457763672,9.079999923706055,9.020000457763672,9.0600004196167,8.652154922485352,2620
2020-02-05,9.0600004196167,9.119999885559082,9.0,9.0,8.594855308532715,11633
2020-02-06,9.020000457763672,9.039999961853027,8.979999542236328,8.979999542236328,8.57575511932373,2929
2020-02-07,8.979999542236328,9.0,8.920000076293945,9.0,8.594855308532715,7001
2020-02-10,9.0,9.0,8.779999732971191,8.960000038146973,8.556655883789062,8310
2020-02-11,8.800000190734863,9.119999885559082,8.800000190734863,9.0,8.594855308532715,10856
2020-02-12,8.979999542236328,9.0,8.84000015258789,8.880000114440918,8.480257987976074,6679
2020-02-13,8.979999542236328,8.979999542236328,8.819999694824219,8.84000015258789,8.442058563232422,3781
2020-02-14,8.800000190734863,9.100000381469727,8.779999732971191,8.899999618530273,8.499357223510742,18766
2020-02-17,9.100000381469727,9.119999885559082,8.920000076293945,9.020000457763672,8.6139554977417,7791
2020-02-18,9.0,9.079999923706055,8.9399995803833,9.0,8.594855308532715,2799
2020-02-19,8.979999542236328,9.119999885559082,8.84000015258789,8.899999618530273,8.499357223510742,13632
2020-02-20,9.0,9.039999961853027,8.960000038146973,8.979999542236328,8.57575511932373,12501
2020-02-21,9.039999961853027,9.119999885559082,8.920000076293945,8.9399995803833,8.537555694580078,13637
2020-02-24,8.899999618530273,8.899999618530273,8.5,8.5,8.117363929748535,23098
2020-02-25,8.520000457763672,8.619999885559082,8.5,8.5600004196167,8.174662590026855,13456
2020-02-26,8.4399995803833,8.5,8.260000228881836,8.359999656677246,7.983665466308594,17745
2020-02-27,8.300000190734863,8.300000190734863,7.980000019073486,7.980000019073486,7.620771884918213,17649
2020-02-28,7.980000019073486,7.980000019073486,7.599999904632568,7.800000190734863,7.4488749504089355,36166
2020-03-02,7.5,7.880000114440918,7.460000038146973,7.699999809265137,7.353376388549805,43975
2020-03-03,7.739999771118164,7.920000076293945,7.739999771118164,7.860000133514404,7.506174087524414,5260
2020-03-04,7.699999809265137,7.960000038146973,7.699999809265137,7.739999771118164,7.391575336456299,6648
2020-03-05,7.739999771118164,7.860000133514404,7.579999923706055,7.579999923706055,7.238778114318848,9402
2020-03-06,7.639999866485596,7.739999771118164,7.239999771118164,7.400000095367432,7.06688117980957,14918
2020-03-09,6.860000133514404,7.440000057220459,6.860000133514404,7.019999980926514,6.703987121582031,11271
2020-03-10,7.260000228881836,7.300000190734863,7.059999942779541,7.239999771118164,6.914083480834961,15289
2020-03-11,7.079999923706055,7.179999828338623,6.78000020980835,6.800000190734863,6.49389123916626,3100
2020-03-12,6.699999809265137,6.699999809265137,5.5,5.960000038146973,5.691704273223877,32245
2020-03-13,5.980000019073486,6.300000190734863,5.619999885559082,5.920000076293945,5.653504848480225,20011
2020-03-16,5.5,5.639999866485596,4.75,5.199999809265137,4.965916156768799,16623
2020-03-17,5.900000095367432,5.900000095367432,5.099999904632568,5.099999904632568,4.870418071746826,10946
2020-03-18,5.099999904632568,5.679999828338623,5.099999904632568,5.159999847412109,4.927717208862305,40949
2020-03-19,5.199999809265137,5.239999771118164,4.800000190734863,4.889999866485596,4.6698713302612305,34311
2020-03-20,4.949999809265137,5.079999923706055,4.949999809265137,5.039999961853027,4.813118934631348,54185
